"","period","avg.val","measurement.type","discharge","on.time","all.params","meets.frequency","resamples","resample.report","num.params.month","num.riles.infrac","num.noriles.infrac","num.complaints","num.permits","plant.ID"
"16994",201702,7.00441176470588,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"16995",201703,6.98970588235294,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"16996",201704,7,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"16997",201705,6.96029411764706,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"16998",201706,6.92205882352941,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"16999",201707,6.98529411764706,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"17000",201708,7.03235294117647,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"17001",201709,7.125,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"17002",201710,7.23235294117647,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"17003",201711,6.96470588235294,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"17004",201712,6.89642857142857,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",35,0,1,0,3,917
"17005",201801,7.03823529411765,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"17006",201802,6.86470588235294,"AC","SI","SI","SI","SI","NO","NO APLICA",9,0,1,0,3,917
"17007",201803,7.01617647058824,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"17008",201804,6.90588235294118,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"17009",201805,7.11323529411765,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"17010",201806,6.83088235294118,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"17011",201807,7.11323529411765,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"17012",201808,6.85147058823529,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"17013",201809,7.18088235294118,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"17014",201810,6.95441176470588,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"17015",201811,7.11029411764706,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"17016",201812,7.01323529411765,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",35,0,1,0,3,917
"17017",201901,7.04117647058824,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"17018",201902,7.20735294117647,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"17019",201903,7.00588235294118,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"17020",201904,6.9,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"17021",201905,7.20661764705882,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"17022",201906,6.96101694915254,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,1,0,3,917
"17023",201907,6.57971153846154,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"17024",201908,6.26009615384615,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"17025",201909,6.3234,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"17026",201910,6.5596,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"17027",201911,6.5414,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",9,0,1,0,3,917
"17028",201912,6.5840404040404,"AC","SI","SI","SI","SI","SI","SI",35,0,1,0,3,917
"17029",202001,6.9625,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,1,0,3,917
"17030",202002,6.915625,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,1,0,3,917
"17031",202003,6.8375,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",NA,0,1,0,3,917
"17032",202004,7.0375,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,1,0,3,917
"17033",202005,7.0140625,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,1,0,3,917
"17034",202006,7.1359375,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,1,0,3,917
"17035",201701,7.63,"AC","SI","NO","SI","NO","NO","NO APLICA",10,0,0,0,1,925
"17036",201702,8.03,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",10,0,0,0,1,925
"17037",201703,7.7,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",10,0,0,0,1,925
"17038",201704,7.07,"AC","SI","SI","SI","NO","SI","SI",10,0,0,0,1,925
"17039",201705,7.94,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",10,0,0,0,1,925
"17040",201706,7.05,"AC","SI","SI","SI","NO","SI","NO",10,0,0,0,1,925
"17041",201707,7.87,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",10,0,0,0,1,925
"17042",201708,8.53,"AC","SI","SI","SI","NO","NO","NO APLICA",10,0,0,0,1,925
"17043",201709,8.45,"AC","SI","SI","SI","NO","NO","NO APLICA",10,0,0,0,1,925
"17044",201710,7.62,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",10,0,0,0,1,925
"17045",201711,7.39,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",35,0,0,0,1,925
"17046",201712,6.86,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",10,0,0,0,1,925
"17047",201801,7.59,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",10,0,0,0,1,925
"17048",201802,7.82,"AC","SI","NO","SI","NO","NO","NO APLICA",10,0,0,0,1,925
"17049",201803,7.605,"AC","SI","SI","SI","NO","SI","SI",10,0,0,0,1,925
"17050",201804,7.53,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",10,0,0,0,1,925
"17051",201805,7.92,"AC","SI","SI","SI","NO","SI","SI",10,0,0,0,1,925
"17052",201806,8.05,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",10,0,0,0,1,925
"17053",201807,7.9,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",10,0,0,0,1,925
"17054",201808,7.55,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",10,0,0,0,1,925
"17055",201809,7.74,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",10,0,0,0,1,925
"17056",201810,7.5,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",10,0,0,0,1,925
"17057",201811,7.39,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",35,0,0,0,1,925
"17058",201812,7.52,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",10,0,0,0,1,925
"17059",201901,7.87,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",10,0,0,0,1,925
"17060",201902,7.77,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",10,0,0,0,1,925
"17061",201903,8.34,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",10,0,0,0,1,925
"17062",201904,7.03,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",10,0,0,0,1,925
"17063",201905,8.08,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",10,0,0,0,1,925
"17064",201906,NA,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",NA,0,0,0,1,925
"17065",201907,NA,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",NA,0,0,0,1,925
"17066",201908,7.1,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",10,0,0,0,1,925
"17067",201909,7.1,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",10,0,0,0,1,925
"17068",201910,7.63,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",10,0,0,0,1,925
"17069",201911,7.55,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",35,0,0,0,1,925
"17070",201912,7,"AC","SI","SI","SI","NO","SI","SI",10,0,0,0,1,925
"17071",202001,7.62,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,0,0,1,925
"17072",202002,7.81,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",NA,0,0,0,1,925
"17073",202003,7.82,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",NA,0,0,0,1,925
"17074",202004,7.78,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,0,0,1,925
"17075",202005,7.69,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,0,0,1,925
"17076",202006,7.698,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,1,925
"17077",201701,8,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17078",201702,7.2,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17079",201703,7.3,"AC","SI","NO","SI","NO","NO","NO APLICA",29,0,1,0,1,913
"17080",201704,7.2,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17081",201705,7.5,"AC","SI","SI","SI","NO","SI","SI",29,0,1,0,1,913
"17082",201706,7.15,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17083",201707,7.13333333333333,"AC","SI","NO","SI","NO","NO","NO APLICA",29,0,1,0,1,913
"17084",201708,7.8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17085",201709,7.55,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17086",201710,7,"AC","SI","SI","SI","NO","NO","NO APLICA",29,0,1,0,1,913
"17087",201711,6.9,"AC","SI","NO","SI","NO","SI","SI",29,0,1,0,1,913
"17088",201712,7.55,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17089",201801,7.1,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17090",201802,7.1,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17091",201803,6.5,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17092",201804,6.9,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17093",201805,6.95,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17094",201806,7.2,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17095",201807,7.74,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17096",201808,6.5,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17097",201809,7.66666666666667,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17098",201810,8.2,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17099",201811,7.34,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17100",201812,6.89,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17101",201901,6.71,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17102",201902,6.83,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17103",201903,6.62,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17104",201904,6.385,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17105",201905,6.69,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17106",201906,8.23,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17107",201907,7.81,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17108",201908,7.02,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17109",201909,6.4,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17110",201910,7.8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17111",201911,7.54,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17112",201912,7.8075,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",29,0,1,0,1,913
"17113",202001,6.9,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",NA,0,1,0,1,913
"17114",202002,7.76,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",NA,0,1,0,1,913
"17115",202003,7.28,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",NA,0,1,0,1,913
"17116",202004,6.35,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,1,0,1,913
"17117",202005,4.04375,"AC","SI","SI","SI","SI","NO","NO APLICA",NA,0,1,0,1,913
"17118",202006,7.17086956521739,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",NA,0,1,0,1,913
"17119",201703,6.9625,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,NA,921
"17120",201704,6.7325,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,NA,921
"17121",201705,6.9,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,NA,921
"17122",201706,7.875,"AC","SI","SI","SI","SI","NO","NO APLICA",9,0,0,0,NA,921
"17123",201707,6.925,"AC","SI","SI","SI","SI","NO","NO APLICA",9,0,0,0,NA,921
"17124",201708,7.425,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,NA,921
"17125",201709,7.5,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,NA,921
"17126",201710,7.7,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,NA,921
"17127",201711,6.625,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,NA,921
"17128",201712,6.9,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,NA,921
"17129",201801,6.925,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,NA,921
"17130",201804,6.775,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,NA,921
"17131",201805,6.8,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,NA,921
"17132",201806,7.2,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,NA,921
"17133",201807,7.35,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,NA,921
"17134",201808,7.375,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,NA,921
"17135",201809,7.075,"AC","SI","SI","SI","SI","NO","NO APLICA",9,0,0,0,NA,921
"17136",201810,7.3,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,NA,921
"17137",201811,7.25,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,NA,921
"17138",201812,6.975,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,NA,921
"17139",201901,6.8,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,NA,921
"17140",201903,6.725,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,NA,921
"17141",201904,6.825,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,NA,921
"17142",201905,6.775,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,NA,921
"17143",201906,6.95,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,NA,921
"17144",201907,7.325,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,NA,921
"17145",201908,7.725,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,NA,921
"17146",201909,7.4,"AC","SI","SI","SI","SI","NO","NO APLICA",9,0,0,0,NA,921
"17147",201910,7.35,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,NA,921
"17148",201911,7.35,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,NA,921
"17149",201912,8.075,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",9,0,0,0,NA,921
"17150",202001,7.5,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,NA,921
"17151",202003,7.45,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,NA,921
"17152",202004,7.475,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,NA,921
"17153",202005,7.425,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,NA,921
"17154",202006,7.1,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,NA,921
"17155",201705,7.8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",5,0,0,0,NA,913
"17156",201706,7.9,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",5,0,0,0,NA,913
"17157",201707,7.8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",5,0,0,0,NA,913
"17158",201708,7.9,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",5,0,0,0,NA,913
"17159",201709,8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",5,0,0,0,NA,913
"17160",202001,7.93,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,4,3,918
"17161",202002,7.29333333333333,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,4,3,918
"17162",202003,8.22,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,4,3,918
"17163",202004,7.73666666666667,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,4,3,918
"17164",202005,7.97666666666667,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,4,3,918
"17165",202006,7.71,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,4,3,918
"17166",201708,7.2,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",27,0,1,4,1,905
"17167",201709,NA,"AC","NO","SI","NO APLICA","NO APLICA","NO APLICA","NO APLICA",NA,0,1,4,1,905
"17168",201710,7.7,"AC","SI","SI","NO","NO","SI","SI",27,0,1,4,1,905
"17169",201801,7.6,"AC","SI","SI","SI","NO","SI","SI",27,0,1,4,1,905
"17170",201802,7,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",27,0,1,4,1,905
"17171",201804,7.1,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",27,0,1,4,1,905
"17172",201806,7.6,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",35,0,1,4,1,905
"17173",201807,7.6,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",27,0,1,4,1,905
"17174",201809,7.2,"AC","SI","SI","SI","NO","SI","SI",27,0,1,4,1,905
"17175",201810,7,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",27,0,1,4,1,905
"17176",201812,6.8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",27,0,1,4,1,905
"17177",201901,6.8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",27,0,1,4,1,905
"17178",201902,6.5,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",27,0,1,4,1,905
"17179",201903,6.5,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",27,0,1,4,1,905
"17180",201905,6.78,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",27,0,1,4,1,905
"17181",201908,8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",27,0,1,4,1,905
"17182",201911,7.44,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",27,0,1,4,1,905
"17183",202003,7.96,"AC","SI","SI","SI","NO","SI","SI",NA,0,1,4,1,905
"17184",202006,7.76,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",NA,0,1,4,1,905
"17185",201704,8.12,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,2,926
"17186",201706,7.63,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,2,926
"17187",201706,7.95,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,916
"17188",201707,7.73,"AC","SI","NO","SI","NO","NO","NO APLICA",9,0,0,0,1,916
"17189",201708,7.13,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,916
"17190",201709,7.55,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",35,0,0,0,1,916
"17191",201806,7.42,"AC","SI","NO","SI","NO","NO","NO APLICA",9,0,0,0,1,916
"17192",201807,7.56,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,916
"17193",201808,7.73,"AC","SI","SI","SI","NO","SI","SI",9,0,0,0,1,916
"17194",201907,7.46,"AC","SI","SI","NO","NO","SI","SI",9,0,0,0,1,916
"17195",201908,7.35,"AC","SI","SI","SI","NO","NO","NO APLICA",9,0,0,0,1,916
"17196",201909,7.5,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",35,0,0,0,1,916
"17197",202006,7.22,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,0,0,1,916
"17198",201701,7.64,"AC","SI","NO","SI","NO","NO","NO APLICA",9,0,0,0,1,930
"17199",201702,8.09,"AC","SI","NO","SI","NO","NO","NO APLICA",9,0,0,0,1,930
"17200",201703,7.98,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,930
"17201",201704,7.63,"AC","SI","SI","SI","NO","NO","NO APLICA",9,0,0,0,1,930
"17202",201705,7.97,"AC","SI","SI","SI","NO","NO","NO APLICA",9,0,0,0,1,930
"17203",201706,7.23,"AC","SI","SI","SI","NO","NO","NO APLICA",9,0,0,0,1,930
"17204",201707,8.21,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,930
"17205",201708,7.75,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,930
"17206",201709,7.37,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",35,0,0,0,1,930
"17207",201710,7.65,"AC","SI","SI","SI","NO","NO","NO APLICA",9,0,0,0,1,930
"17208",201807,7.62,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,930
"17209",201808,7.69,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,930
"17210",201809,7.26,"AC","SI","NO","NO","SI","NO APLICA","NO APLICA",35,0,0,0,1,930
"17211",201907,7.71,"AC","SI","SI","NO","NO","SI","SI",NA,0,0,0,1,930
"17212",201908,7.36,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,930
"17213",201909,8.32,"AC","SI","SI","NO","SI","SI","SI",35,0,0,0,1,930
"17214",202006,7.92,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,0,0,1,930
"17215",201701,7.69,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",8,1,1,1,NA,914
"17216",201704,7.65,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",8,1,1,1,NA,914
"17217",201705,8.01,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",8,1,1,1,NA,914
"17218",201706,8.22,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",8,1,1,1,NA,914
"17219",201707,8.23,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",8,1,1,1,NA,914
"17220",201708,7.97,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",8,1,1,1,NA,914
"17221",201709,8.2,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,1,1,1,NA,914
"17222",201710,7.93,"AC","SI","SI","SI","NO","SI","SI",8,1,1,1,NA,914
"17223",201711,8.06,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,1,1,1,NA,914
"17224",201712,6.83,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",35,1,1,1,NA,914
"17225",201801,8.24,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",8,1,1,1,NA,914
"17226",201804,7.85,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,1,1,1,NA,914
"17227",201805,7.89,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,1,1,1,NA,914
"17228",201806,7.86,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,1,1,1,NA,914
"17229",201807,8.01,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,1,1,1,NA,914
"17230",201808,8.01,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,1,1,1,NA,914
"17231",201809,7.45,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,1,1,1,NA,914
"17232",201810,7.14,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",16,1,1,1,NA,914
"17233",201811,7.52,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",16,1,1,1,NA,914
"17234",201812,7.52,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",35,1,1,1,NA,914
"17235",201901,7.75,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",16,1,1,1,NA,914
"17236",201902,7.57,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",16,1,1,1,NA,914
"17237",201903,7.43,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",16,1,1,1,NA,914
"17238",201904,8.13,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",14,1,1,1,NA,914
"17239",201905,7.61,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",14,1,1,1,NA,914
"17240",201906,7.77,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",14,1,1,1,NA,914
"17241",201907,7.86,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",14,1,1,1,NA,914
"17242",201908,7.96,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",14,1,1,1,NA,914
"17243",201909,7.87,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",14,1,1,1,NA,914
"17244",201910,8.12,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",14,1,1,1,NA,914
"17245",201911,7.25,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",14,1,1,1,NA,914
"17246",201912,7.82,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",35,1,1,1,NA,914
"17247",202005,7.96,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,1,1,1,NA,914
"17248",201704,6.6,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",5,1,0,0,NA,923
"17249",201705,6.8,"AC","SI","SI","SI","NO","SI","SI",5,1,0,0,NA,923
"17250",201706,6.8,"AC","SI","NO","NO","NO","SI","SI",5,1,0,0,NA,923
"17251",201707,6.9,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",5,1,0,0,NA,923
"17252",201708,6.4,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",5,1,0,0,NA,923
"17253",201709,6.5,"AC","SI","SI","NO","NO","NO","NO APLICA",5,1,0,0,NA,923
"17254",201710,6.5,"AC","SI","NO","NO","NO","NO APLICA","NO APLICA",5,1,0,0,NA,923
"17255",201711,6.5,"AC","SI","SI","NO","NO","NO","NO APLICA",29,1,0,0,NA,923
